date,state.icu.in.vaccinated,state.icu.in.vaccinatedpartially,state.icu.in.recovered,state.icu.in.other,state.icu.in,state.icu.out,state.icu,state.critical.in,state.critical.out,state.critical,state.niv,hospital.icu.free,hospital.icu.total,state.deceased.hospital.icu,state.deceased.hospital.icu.todate,state.icu.total,state.critical.total,state.ukclj.icu.in.vaccinated,state.ukclj.icu.in.vaccinatedpartially,state.ukclj.icu.in.recovered,state.ukclj.icu.in.other,state.ukclj.icu.in,state.ukclj.icu.out,state.ukclj.icu,state.ukclj.critical.in,state.ukclj.critical.out,state.ukclj.critical,state.ukclj.niv,hospital.ukclj.icu.free,hospital.ukclj.icu.total,state.ukclj.deceased.hospital.icu,state.ukclj.deceased.hospital.icu.todate,state.ukclj.icu.total,state.ukclj.critical.total,state.ukcmb.icu.in.vaccinated,state.ukcmb.icu.in.vaccinatedpartially,state.ukcmb.icu.in.recovered,state.ukcmb.icu.in.other,state.ukcmb.icu.in,state.ukcmb.icu.out,state.ukcmb.icu,state.ukcmb.critical.in,state.ukcmb.critical.out,state.ukcmb.critical,state.ukcmb.niv,hospital.ukcmb.icu.free,hospital.ukcmb.icu.total,state.ukcmb.deceased.hospital.icu,state.ukcmb.deceased.hospital.icu.todate,state.ukcmb.icu.total,state.ukcmb.critical.total,state.ukg.icu.in.other,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.critical.in,state.ukg.critical.out,state.ukg.critical,state.ukg.niv,hospital.ukg.icu.free,hospital.ukg.icu.total,state.ukg.deceased.hospital.icu,state.ukg.deceased.hospital.icu.todate,state.ukg.icu.total,state.ukg.critical.total,state.sbce.icu.in.vaccinated,state.sbce.icu.in.vaccinatedpartially,state.sbce.icu.in.recovered,state.sbce.icu.in.other,state.sbce.icu.in,state.sbce.icu.out,state.sbce.icu,state.sbce.critical.in,state.sbce.critical.out,state.sbce.critical,state.sbce.niv,hospital.sbce.icu.free,hospital.sbce.icu.total,state.sbce.deceased.hospital.icu,state.sbce.deceased.hospital.icu.todate,state.sbce.icu.total,state.sbce.critical.total,state.sbnm.icu.in.vaccinated,state.sbnm.icu.in.vaccinatedpartially,state.sbnm.icu.in.recovered,state.sbnm.icu.in.other,state.sbnm.icu.in,state.sbnm.icu.out,state.sbnm.icu,state.sbnm.critical.in,state.sbnm.critical.out,state.sbnm.critical,state.sbnm.niv,hospital.sbnm.icu.free,hospital.sbnm.icu.total,state.sbnm.deceased.hospital.icu,state.sbnm.deceased.hospital.icu.todate,state.sbnm.icu.total,state.sbnm.critical.total,state.sbms.icu.in.vaccinated,state.sbms.icu.in.vaccinatedpartially,state.sbms.icu.in.recovered,state.sbms.icu.in.other,state.sbms.icu.in,state.sbms.icu.out,state.sbms.icu,state.sbms.critical.in,state.sbms.critical.out,state.sbms.critical,state.sbms.niv,hospital.sbms.icu.free,hospital.sbms.icu.total,state.sbms.deceased.hospital.icu,state.sbms.deceased.hospital.icu.todate,state.sbms.icu.total,state.sbms.critical.total,state.sbpt.icu.in.vaccinated,state.sbpt.icu.in.vaccinatedpartially,state.sbpt.icu.in.recovered,state.sbpt.icu.in.other,state.sbpt.icu.in,state.sbpt.icu.out,state.sbpt.icu,state.sbpt.critical.in,state.sbpt.critical.out,state.sbpt.critical,state.sbpt.niv,hospital.sbpt.icu.free,hospital.sbpt.icu.total,state.sbpt.deceased.hospital.icu,state.sbpt.deceased.hospital.icu.todate,state.sbpt.icu.total,state.sbpt.critical.total,state.sbsg.icu.in.vaccinated,state.sbsg.icu.in.vaccinatedpartially,state.sbsg.icu.in.recovered,state.sbsg.icu.in.other,state.sbsg.icu.in,state.sbsg.icu.out,state.sbsg.icu,state.sbsg.critical.in,state.sbsg.critical.out,state.sbsg.critical,state.sbsg.niv,hospital.sbsg.icu.free,hospital.sbsg.icu.total,state.sbsg.deceased.hospital.icu,state.sbsg.deceased.hospital.icu.todate,state.sbsg.icu.total,state.sbsg.critical.total,state.sbtr.icu.in.vaccinated,state.sbtr.icu.in.vaccinatedpartially,state.sbtr.icu.in.recovered,state.sbtr.icu.in.other,state.sbtr.icu.in,state.sbtr.icu.out,state.sbtr.icu,state.sbtr.critical.in,state.sbtr.critical.out,state.sbtr.critical,state.sbtr.niv,hospital.sbtr.icu.free,hospital.sbtr.icu.total,state.sbtr.deceased.hospital.icu,state.sbtr.deceased.hospital.icu.todate,state.sbtr.icu.total,state.sbtr.critical.total,state.sbiz.icu.in.vaccinated,state.sbiz.icu.in.vaccinatedpartially,state.sbiz.icu.in.recovered,state.sbiz.icu.in.other,state.sbiz.icu.in,state.sbiz.icu.out,state.sbiz.icu,state.sbiz.critical.in,state.sbiz.critical.out,state.sbiz.critical,state.sbiz.niv,hospital.sbiz.icu.free,hospital.sbiz.icu.total,state.sbiz.deceased.hospital.icu,state.sbiz.deceased.hospital.icu.todate,state.sbiz.icu.total,state.sbiz.critical.total,state.sbng.icu.in.vaccinated,state.sbng.icu.in.vaccinatedpartially,state.sbng.icu.in.recovered,state.sbng.icu.in.other,state.sbng.icu.in,state.sbng.icu.out,state.sbng.icu,state.sbng.critical.in,state.sbng.critical.out,state.sbng.critical,state.sbng.niv,hospital.sbng.icu.free,hospital.sbng.icu.total,state.sbng.deceased.hospital.icu,state.sbng.deceased.hospital.icu.todate,state.sbng.icu.total,state.sbng.critical.total,state.sbje.icu.in.vaccinated,state.sbje.icu.in.vaccinatedpartially,state.sbje.icu.in.recovered,state.sbje.icu.in.other,state.sbje.icu.in,state.sbje.icu.out,state.sbje.icu,state.sbje.critical.in,state.sbje.critical.out,state.sbje.critical,state.sbje.niv,hospital.sbje.icu.free,hospital.sbje.icu.total,state.sbje.deceased.hospital.icu,state.sbje.deceased.hospital.icu.todate,state.sbje.icu.total,state.sbje.critical.total,state.sbbr.icu.in.vaccinated,state.sbbr.icu.in.vaccinatedpartially,state.sbbr.icu.in.recovered,state.sbbr.icu.in.other,state.sbbr.icu.in,state.sbbr.icu.out,state.sbbr.icu,state.sbbr.critical.in,state.sbbr.critical.out,state.sbbr.critical,state.sbbr.niv,hospital.sbbr.icu.free,hospital.sbbr.icu.total,state.sbbr.deceased.hospital.icu,state.sbbr.deceased.hospital.icu.todate,state.sbbr.icu.total,state.sbbr.critical.total,state.bse.icu.in.vaccinated,state.bse.icu.in.vaccinatedpartially,state.bse.icu.in.recovered,state.bse.icu.in.other,state.bse.icu.in,state.bse.icu.out,state.bse.icu,state.bse.critical.in,state.bse.critical.out,state.bse.critical,state.bse.niv,hospital.bse.icu.free,hospital.bse.icu.total,state.bse.deceased.hospital.icu,state.bse.deceased.hospital.icu.todate,state.bse.icu.total,state.bse.critical.total
2020-04-02,,,,,1,2,30,0,0,27,,71,84,0,3,39,31,,,,,1,2,14,,,13,,28,42,,3,23,16,,,,,0,0,11,,,11,,6,17,,0,11,11,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,0,0,3,,,2,,8,11,,0,3,2,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,3,3,30,2,2,26,,73,86,1,4,42,33,,,,,0,1,13,,,13,,29,42,,3,23,16,,,,,0,0,11,1,,11,,8,19,1,1,11,12,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,3,2,4,1,2,1,,7,11,,0,6,3,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,1,0,32,1,0,27,,71,86,0,4,43,34,,,,,0,0,14,1,,14,,28,42,,3,23,17,,,,,0,0,11,,,11,,8,19,,1,11,12,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,1,0,5,,,1,,6,11,,0,7,3,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,0,1,31,0,1,26,,72,86,0,4,43,34,,,,,0,0,14,,,14,,28,42,,3,23,17,,,,,0,1,10,,1,10,,9,19,,1,11,12,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,0,0,5,,,1,,6,11,,0,7,3,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,0,1,30,0,2,24,,73,86,0,4,43,34,,,,,0,1,13,,2,12,,29,42,,3,23,17,,,,,0,0,10,,,10,,9,19,,1,11,12,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,0,0,5,,,1,,6,11,,0,7,3,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,2,0,32,2,0,26,,71,86,0,4,45,36,,,,,2,0,15,2,,14,,27,42,,3,25,19,,,,,0,0,10,,,10,,9,19,,1,11,12,,0,0,2,0,0,2,,,1,,12,14,,0,2,2,,,,,0,0,5,,,1,,6,11,,0,7,3,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,4,1,35,1,0,27,,79,97,0,4,49,37,,,,,2,1,16,,,14,,27,43,,3,27,19,,,,,1,0,11,,,10,,8,19,,1,12,12,,0,0,2,0,0,2,,,1,,22,24,,0,2,2,,,,,1,0,6,1,,2,,5,11,,0,8,4,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,2,2,34,4,2,28,,80,97,1,5,51,41,,,,,0,2,13,,1,12,,30,43,1,4,27,19,,,,,1,0,12,2,,12,,7,19,,1,13,14,,0,0,2,0,0,2,,1,0,,22,24,,0,2,2,,,,,1,0,7,2,,4,,4,11,,0,9,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,,,,,2,1,36,1,0,29,,78,97,0,5,53,42,,,,,2,0,15,1,,13,,28,43,,4,29,20,,,,,0,0,13,,,12,,6,19,,1,13,14,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,0,1,6,,,4,,5,11,,0,9,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,,,,,2,1,35,0,0,27,,78,96,2,7,55,42,,,,,0,0,13,,,11,,29,42,2,6,29,20,,,,,2,1,14,,,12,,5,19,,1,15,14,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,0,0,6,,,4,,5,11,,0,9,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,1,1,35,1,0,28,,78,96,0,7,56,43,,,,,0,1,12,,,11,,30,42,,6,29,20,,,,,1,0,15,1,,13,,4,19,,1,16,15,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,0,0,6,,,4,,5,11,,0,9,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,0,1,33,0,1,26,,80,96,1,8,56,43,,,,,0,1,10,,,10,,32,42,1,7,29,20,,,,,0,0,15,,1,12,,4,19,,1,16,15,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,0,0,6,,,4,,5,11,,0,9,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,3,1,35,0,2,24,,78,96,0,8,59,43,,,,,2,0,12,,,10,,30,42,,7,31,20,,,,,0,1,14,,2,10,,5,19,,1,16,15,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,1,0,7,,,4,,4,11,,0,10,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,2,3,34,0,0,24,,79,96,0,8,61,43,,,,,1,0,13,,,10,,29,42,,7,32,20,,,,,0,1,13,,,10,,6,19,,1,16,15,,0,0,2,0,0,2,,,0,,22,24,,0,2,2,,,,,1,2,6,,,4,,5,11,,0,11,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,1,5,30,0,2,22,,83,96,0,8,62,43,,,,,0,2,11,,1,9,,31,42,,7,32,20,,,,,0,1,12,,1,9,,7,19,,1,16,15,,1,1,2,1,1,2,,,0,,22,24,,0,3,2,,,,,0,1,5,,,4,,6,11,,0,11,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,0,0,28,1,0,22,,85,96,2,10,62,44,,,,,0,0,11,,,9,,31,42,,7,32,20,,,,,0,0,11,1,,9,,8,19,1,2,16,16,,0,0,1,0,0,1,0,,0,,23,24,1,1,3,2,,,,,0,0,5,,,4,,6,11,,0,11,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,1,2,27,2,1,23,,86,96,0,10,63,46,,,,,1,1,11,1,,10,,31,42,,7,33,21,,,,,0,1,10,,,9,,9,19,,2,16,16,,0,0,1,0,0,1,1,,1,,23,24,,1,3,3,,,,,0,0,5,,1,3,,6,11,,0,11,6,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,1,1,26,1,2,21,,87,96,1,11,64,47,,,,,0,0,10,,,9,,32,42,1,8,33,21,,,,,0,1,9,,2,7,,10,19,,2,16,16,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,1,0,6,1,,4,,5,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,,,,,1,1,26,0,1,20,,87,96,0,11,65,47,,,,,1,0,11,,,9,,31,42,,8,34,21,,,,,0,1,8,,,7,,11,19,,2,16,16,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,0,6,,1,3,,5,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,,,,,0,1,25,1,0,21,,88,96,0,11,65,48,,,,,0,0,11,1,,10,,31,42,,8,34,22,,,,,0,1,7,,,7,,12,19,,2,16,16,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,0,6,,,3,,5,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,0,1,24,0,0,21,,89,96,0,11,65,48,,,,,0,0,11,,,10,,31,42,,8,34,22,,,,,0,0,7,,,7,,12,19,,2,16,16,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,1,5,,,3,,6,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,1,1,24,0,0,21,,89,96,0,11,66,48,,,,,0,0,11,,,10,,31,42,,8,34,22,,,,,1,0,8,,,7,,11,19,,2,17,16,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,1,4,,,3,,7,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,1,2,23,1,3,19,,90,96,0,11,67,49,,,,,0,2,9,,3,7,,33,42,,8,34,22,,,,,1,0,9,1,,8,,10,19,,2,18,17,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,0,4,,,3,,7,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,1,1,23,0,0,19,,90,96,0,11,68,49,,,,,1,0,10,,,7,,32,42,,8,35,22,,,,,0,0,9,,,8,,10,19,,2,18,17,,0,0,1,0,0,1,,,1,,23,24,,1,3,3,,,,,0,1,3,,,3,,8,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,0,0,23,0,2,17,,90,96,0,11,68,49,,,,,0,0,10,,,7,,32,42,,8,35,22,,,,,0,0,9,,,8,,10,19,,2,18,17,,0,0,1,0,0,1,,1,0,,23,24,,1,3,3,,,,,0,0,3,,1,2,,8,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,0,0,22,1,0,17,,91,96,1,12,68,50,,,,,0,0,9,1,,7,,33,42,1,9,35,23,,,,,0,0,9,,,8,,10,19,,2,18,17,,0,0,1,0,0,1,,,0,,23,24,,1,3,3,,,,,0,0,3,,,2,,8,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,1,0,23,0,1,16,,90,96,0,12,69,50,,,,,0,0,9,,1,6,,33,42,,9,35,23,,,,,1,0,10,,,8,,9,19,,2,19,17,,0,0,1,0,0,1,,,0,,23,24,,1,3,3,,,,,0,0,3,,,2,,8,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,1,1,22,1,1,15,,91,96,1,13,70,51,,,,,0,0,9,1,,7,,33,42,,9,35,24,,,,,0,0,9,,,7,,10,19,1,3,19,17,,1,0,2,1,0,2,,,0,,22,24,,1,4,3,,,,,0,1,2,,1,1,,9,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,,,,,0,0,22,1,1,15,,91,96,0,13,70,52,,,,,0,0,9,,1,6,,33,42,,9,35,24,,,,,0,0,9,1,,8,,10,19,,3,19,18,,0,0,2,0,0,2,,,0,,22,24,,1,4,3,,,,,0,0,2,,,1,,9,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,,,2,2,21,0,1,13,,92,96,1,14,72,52,,,,,0,2,7,,1,5,,35,42,,9,35,24,,,,,1,0,9,,,7,,10,19,1,4,20,18,,1,0,3,1,0,3,,,0,,21,24,,1,5,3,,,,,0,0,2,,,1,,9,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,0,0,21,0,0,13,,92,96,0,14,72,52,,,,,0,0,7,,,5,,35,42,,9,35,24,,,,,0,0,9,,,7,,10,19,,4,20,18,,0,0,3,0,0,3,,,0,,21,24,,1,5,3,,,,,0,0,2,,,1,,9,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,0,0,20,0,1,11,,93,96,1,15,72,52,,,,,0,0,7,,,5,,35,42,,9,35,24,,,,,0,0,8,,1,5,,11,19,1,5,20,18,,0,0,3,0,0,3,,,0,,21,24,,1,5,3,,,,,0,0,2,,,1,,9,11,,0,12,7,,,,,0,0,0,,,0,,17,17,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
